Datum (MEZ),Nicht Erneuerbar,Erneuerbar,Day Ahead Auktion (DE-LU)
,Leistung (MW),Leistung (MW),"Preis (EUR/MWh, EUR/tCO2)"
2025-02-25T18:00+01:00,37269.33071,9252.01661,233.05
2025-02-25T19:00+01:00,37122.55316,9552.377866,188.09
2025-02-25T20:00+01:00,36004.20544,9881.11686,156.96
2025-02-25T21:00+01:00,35229.06535,10372.34217,142.47
2025-02-25T22:00+01:00,34541.6583,10729.50716,129.46
2025-02-25T23:00+01:00,33904.27044,10954.67545,115.13
2025-02-26T00:00+01:00,31927.29048,11105.30905,122.99
2025-02-26T01:00+01:00,31322.99991,10988.97084,119.82
2025-02-26T02:00+01:00,31292.82829,11510.15282,116.94
2025-02-26T03:00+01:00,31186.75517,11993.5296,115.98
2025-02-26T04:00+01:00,31695.53616,12804.32272,116.56
2025-02-26T05:00+01:00,32979.41919,13542.44787,117.27
2025-02-26T06:00+01:00,34744.41656,14385.61521,132.65
2025-02-26T07:00+01:00,35292.93924,14714.38366,159.93
2025-02-26T08:00+01:00,35433.28945,16649.86387,175.19
2025-02-26T09:00+01:00,35365.91404,18979.94037,160.22
2025-02-26T10:00+01:00,35247.93979,21313.72017,141.37
2025-02-26T11:00+01:00,34839.7395,23087.34434,129.95
2025-02-26T12:00+01:00,34473.61242,23307.31499,120.53
2025-02-26T13:00+01:00,34558.07141,22878.27531,119.89
2025-02-26T14:00+01:00,35219.50783,22245.59464,125.12
2025-02-26T15:00+01:00,35446.20452,20474.52415,132.9
2025-02-26T16:00+01:00,35749.31444,17250.66599,149.75
2025-02-26T17:00+01:00,36128.76333,14344.65832,165.01
2025-02-26T18:00+01:00,36222.58867,14508.27618,172.57
2025-02-26T19:00+01:00,35911.4677,16581.92413,162.82
2025-02-26T20:00+01:00,35477.47809,19406.68074,147.38
2025-02-26T21:00+01:00,32705.18647,21690.63651,118.44
2025-02-26T22:00+01:00,30810.30017,23213.80589,120.94
2025-02-26T23:00+01:00,28731.85467,23833.74777,112.46
2025-02-27T00:00+01:00,28105.76004,23898.24723,101.48
2025-02-27T01:00+01:00,28076.53173,24279.08651,103.81
2025-02-27T02:00+01:00,27750.37765,24317.81916,101.24
2025-02-27T03:00+01:00,27785.9307,23671.40705,99.6
2025-02-27T04:00+01:00,28575.8527,22666.18963,100.43
2025-02-27T05:00+01:00,30086.55896,21212.29666,105.87
2025-02-27T06:00+01:00,33987.60327,20256.02032,115.18
2025-02-27T07:00+01:00,35493.65128,20595.45836,152.32
2025-02-27T08:00+01:00,35748.99031,23196.87254,159.05
2025-02-27T09:00+01:00,35371.40495,25559.99902,142.58
2025-02-27T10:00+01:00,34292.77804,28246.93306,129.94
2025-02-27T11:00+01:00,32502.63809,29998.99692,110
2025-02-27T12:00+01:00,32020.34998,30298.81333,101.1
2025-02-27T13:00+01:00,31569.45967,29301.51239,109.25
2025-02-27T14:00+01:00,31980.75749,26985.71524,110
2025-02-27T15:00+01:00,34034.23864,22466.54678,123
2025-02-27T16:00+01:00,35667.44416,17012.57964,142.62
2025-02-27T17:00+01:00,36603.90769,12530.2595,158.69
2025-02-27T18:00+01:00,36967.20284,12271.95527,174.71
2025-02-27T19:00+01:00,36832.41725,12934.38431,163.17
2025-02-27T20:00+01:00,35999.68198,13101.74245,144.61
2025-02-27T21:00+01:00,35579.56501,12909.22981,136.54
2025-02-27T22:00+01:00,34651.54618,13172.0474,124.69
2025-02-27T23:00+01:00,32610.74741,13375.48115,114.89
2025-02-28T00:00+01:00,33007.15803,13501.22692,115.47
2025-02-28T01:00+01:00,32750.1629,13468.42353,110.54
2025-02-28T02:00+01:00,32295.7373,13360.36008,109.38
2025-02-28T03:00+01:00,32365.82483,13286.58309,106.93
2025-02-28T04:00+01:00,33066.78143,13415.13471,112.03
2025-02-28T05:00+01:00,33713.26842,13233.2805,112.63
2025-02-28T06:00+01:00,35223.07638,13141.5682,135.99
2025-02-28T07:00+01:00,35790.93761,13843.64412,150
2025-02-28T08:00+01:00,35930.52176,16351.93429,161.82
2025-02-28T09:00+01:00,35651.65128,19723.65479,145.5
2025-02-28T10:00+01:00,34505.69727,21981.95824,127.7
2025-02-28T11:00+01:00,34245.91394,23462.63264,115.97
2025-02-28T12:00+01:00,33548.6042,25302.23606,109.51
2025-02-28T13:00+01:00,32926.75113,26060.29371,108.57
2025-02-28T14:00+01:00,33302.68598,25223.98634,111.58
2025-02-28T15:00+01:00,34358.00062,22192.24307,125.57
2025-02-28T16:00+01:00,35405.21264,17841.34268,135.05
2025-02-28T17:00+01:00,36109.60738,14749.09886,152.85
2025-02-28T18:00+01:00,36205.59589,13862.86216,161.24
2025-02-28T19:00+01:00,36086.28629,13897.59583,158.86
2025-02-28T20:00+01:00,35875.58552,14050.85598,143.96
2025-02-28T21:00+01:00,35130.24176,13685.83771,132.94
2025-02-28T22:00+01:00,33713.64988,13250.54314,127.43
2025-02-28T23:00+01:00,32111.5465,12256.73621,119.03
2025-03-01T00:00+00:00,30247.82228,11493.01172,128.19
2025-03-01T01:00+01:00,28538.67588,11297.04859,120.38
2025-03-01T02:00+01:00,27718.93364,11185.38727,117.09
2025-03-01T03:00+01:00,27718.18602,11105.5417,112.15
2025-03-01T04:00+01:00,27828.6467,10843.59013,109.75
2025-03-01T05:00+01:00,28073.51695,10689.08203,114.38
2025-03-01T06:00+01:00,28244.63322,10737.78302,118.86
2025-03-01T07:00+01:00,28544.79902,11254.72366,135.79
2025-03-01T08:00+01:00,28772.91385,13823.68147,138.79
2025-03-01T09:00+01:00,28360.4789,17681.78175,137.74
2025-03-01T10:00+01:00,27613.83699,21967.2606,125.08
2025-03-01T11:00+01:00,26374.63233,26127.09471,112.11
2025-03-01T12:00+01:00,26175.44118,28884.95195,102.21
2025-03-01T13:00+01:00,26161.45854,29311.9792,97.27
2025-03-01T14:00+01:00,25889.26847,27769.49318,99.39
2025-03-01T15:00+01:00,26886.9926,23856.6346,109.23
2025-03-01T16:00+01:00,29490.2845,18134.50722,125.41
2025-03-01T17:00+01:00,30721.38724,13299.0868,145
2025-03-01T18:00+01:00,31198.6119,13109.51338,158.55
2025-03-01T19:00+01:00,30596.56373,14050.22644,150.78
2025-03-01T20:00+01:00,30254.57421,15306.67056,137.29
2025-03-01T21:00+01:00,29877.29233,15898.03021,128.6
2025-03-01T22:00+01:00,29489.64254,15902.7987,123.57
2025-03-01T23:00+01:00,29440.44257,15933.65719,119.92
2025-03-02T00:00+01:00,28145.95929,16395.38885,123.94
2025-03-02T01:00+01:00,26423.79708,16619.6529,107.54
2025-03-02T02:00+01:00,25605.03988,16932.19976,99.32
2025-03-02T03:00+01:00,25046.70803,17050.27824,93.01
2025-03-02T04:00+01:00,24867.37668,17280.33985,94.23
2025-03-02T05:00+01:00,25251.79541,17545.68055,93.98
2025-03-02T06:00+01:00,25193.41992,17907.80891,95.89
2025-03-02T07:00+01:00,25197.17781,19387.04136,102.6
2025-03-02T08:00+01:00,24631.25582,26308.2072,103.11
2025-03-02T09:00+01:00,20749.39721,34977.05648,89
2025-03-02T10:00+01:00,15671.52716,42412.07725,68.3
2025-03-02T11:00+01:00,13763.21267,48331.2773,49
2025-03-02T12:00+01:00,13109.78105,50699.71988,27.5
2025-03-02T13:00+01:00,13074.75875,49209.92235,3.13
2025-03-02T14:00+01:00,13125.96917,44859.18248,2.84
2025-03-02T15:00+01:00,14305.68749,38685.6027,50.73
2025-03-02T16:00+01:00,20747.45539,28687.61606,80.43
2025-03-02T17:00+01:00,26445.33851,18887.57405,126.55
2025-03-02T18:00+01:00,27827.97985,17117.46124,143.09
2025-03-02T19:00+01:00,28029.56704,18762.82771,146.1
2025-03-02T20:00+01:00,28244.18121,19904.07105,132.98
2025-03-02T21:00+01:00,27893.14237,21054.92583,120
2025-03-02T22:00+01:00,27659.58812,21525.94055,120.79
2025-03-02T23:00+01:00,27064.05692,21766.8565,112.78
2025-03-03T00:00+01:00,26626.37728,22289.96789,108.01
2025-03-03T01:00+01:00,26461.58832,22289.39163,103.69
2025-03-03T02:00+01:00,26401.65753,22484.29479,102.79
2025-03-03T03:00+01:00,26629.6683,22597.25016,99.7
2025-03-03T04:00+01:00,27131.0166,22083.76269,103.37
2025-03-03T05:00+01:00,28492.43568,22509.53754,116.7
2025-03-03T06:00+01:00,30141.61162,24131.18338,137.51
2025-03-03T07:00+01:00,30715.58648,27528.78496,163
2025-03-03T08:00+01:00,29090.0295,37232.50922,147.52
2025-03-03T09:00+01:00,25199.59275,45997.12602,106.74
2025-03-03T10:00+01:00,19814.62023,53711.11636,72.39
2025-03-03T11:00+01:00,16155.43512,58108.45501,6.4
2025-03-03T12:00+01:00,15165.1909,58847.16281,0.33
2025-03-03T13:00+01:00,15187.95583,56836.74669,0.01
2025-03-03T14:00+01:00,16618.97432,52224.86533,61.4
2025-03-03T15:00+01:00,21003.97562,43345.52361,84.1
2025-03-03T16:00+01:00,26413.57237,31489.88131,106.36
2025-03-03T17:00+01:00,30129.11949,20969.37154,148.79
2025-03-03T18:00+01:00,31125.13403,18544.35279,183.95
2025-03-03T19:00+01:00,31591.54207,18708.36138,175.93
2025-03-03T20:00+01:00,31602.40237,19426.90046,150.49
2025-03-03T21:00+01:00,31067.70756,19453.87815,128.21
2025-03-03T22:00+01:00,29981.10682,19150.11546,124.93
2025-03-03T23:00+01:00,29303.18571,19052.95753,122.46
2025-03-04T00:00+01:00,27478.6855,18895.71403,121
2025-03-04T01:00+01:00,27013.19801,18656.51772,109.44
2025-03-04T02:00+01:00,26937.06658,18060.0927,103.79
2025-03-04T03:00+01:00,27020.20905,17487.83161,104.82
2025-03-04T04:00+01:00,27359.23825,17179.58133,100.28
2025-03-04T05:00+01:00,28414.8165,17950.90831,111.51
2025-03-04T06:00+01:00,29649.79041,19289.0436,141.86
2025-03-04T07:00+01:00,29934.92551,22156.77853,169.61
2025-03-04T08:00+01:00,28707.93683,30200.03601,141.95
2025-03-04T09:00+01:00,26284.70457,39741.5885,110.98
2025-03-04T10:00+01:00,22988.31163,48641.12155,80.02
2025-03-04T11:00+01:00,17942.24119,54832.37124,48.58
2025-03-04T12:00+01:00,16092.26663,57506.81751,20.53
2025-03-04T13:00+01:00,15852.95503,56143.06434,14.34
2025-03-04T14:00+01:00,15155.13468,51921.51972,52.31
2025-03-04T15:00+01:00,18967.92269,43911.67273,81.29
2025-03-04T16:00+01:00,23384.51999,32262.6711,111.15
2025-03-04T17:00+01:00,27496.42295,21301.77776,148.61
2025-03-04T18:00+01:00,28757.87003,20453.33524,180.92
2025-03-04T19:00+01:00,28861.37962,22682.95348,163.67
2025-03-04T20:00+01:00,28377.48075,24454.09544,134.13
2025-03-04T21:00+01:00,27613.96977,25442.79594,114.38
2025-03-04T22:00+01:00,26648.53882,26758.71164,114.41
2025-03-04T23:00+01:00,26199.62615,27387.88019,106.81
2025-03-05T00:00+01:00,24722.11522,28757.32365,90.05
2025-03-05T01:00+01:00,24105.27983,28545.35293,83.07
2025-03-05T02:00+01:00,24214.42041,28836.32377,83.01
2025-03-05T03:00+01:00,23951.35258,28992.84244,79.71
2025-03-05T04:00+01:00,24133.49904,29863.35142,81.63
2025-03-05T05:00+01:00,24942.21433,30262.87869,91.94
2025-03-05T06:00+01:00,25525.01813,31445.99262,115.57
2025-03-05T07:00+01:00,25817.38611,35701.73745,140.16
2025-03-05T08:00+01:00,24054.31254,45714.20317,85.64
2025-03-05T09:00+01:00,17590.59878,54436.42527,41.63
2025-03-05T10:00+01:00,14263.79597,59619.7757,0.02
2025-03-05T11:00+01:00,13403.22131,61911.07595,-0.07
2025-03-05T12:00+01:00,13251.41266,60615.32215,-4.28
2025-03-05T13:00+01:00,13285.43247,58344.22489,-3.7
2025-03-05T14:00+01:00,13611.90612,56014.09935,0.05
2025-03-05T15:00+01:00,15816.05584,48005.27439,48.5
2025-03-05T16:00+01:00,21220.6418,36468.21085,89.89
2025-03-05T17:00+01:00,26228.96943,25915.34196,133.13
2025-03-05T18:00+01:00,28132.46964,25211.28533,146.23
2025-03-05T19:00+01:00,28736.81947,26756.70176,145.89
2025-03-05T20:00+01:00,28494.48043,26990.14037,123
2025-03-05T21:00+01:00,26859.24767,27505.49284,108.12
2025-03-05T22:00+01:00,25463.00346,27471.34674,109.12
2025-03-05T23:00+01:00,24628.44565,27244.70808,96.98
2025-03-06T00:00+01:00,23162.21442,26943.21621,83.9
2025-03-06T01:00+01:00,23162.21275,26384.70952,84.84
2025-03-06T02:00+01:00,23175.08572,25966.1816,87
2025-03-06T03:00+01:00,22818.50003,25580.94876,88.12
2025-03-06T04:00+01:00,23098.78649,25109.01401,94.56
2025-03-06T05:00+01:00,24150.28792,24441.28462,95.91
2025-03-06T06:00+01:00,25401.26938,23969.92439,139.28
2025-03-06T07:00+01:00,25920.32058,26955.49651,151.32
2025-03-06T08:00+01:00,24075.62816,36205.37959,108.5
2025-03-06T09:00+01:00,18915.93061,44388.77867,78.7
2025-03-06T10:00+01:00,14735.90827,48823.87811,50.47
2025-03-06T11:00+01:00,14027.94659,52434.51149,4.02
2025-03-06T12:00+01:00,12715.97136,53721.64624,0.08
2025-03-06T13:00+01:00,12177.72607,52120.259,0.02
2025-03-06T14:00+01:00,12140.90348,47971.25882,13.16
2025-03-06T15:00+01:00,16048.21008,39048.32069,71
2025-03-06T16:00+01:00,23409.61158,26702.2035,116.52
2025-03-06T17:00+01:00,27192.90695,15988.65065,148.95
2025-03-06T18:00+01:00,28629.50468,14114.24631,165.36
2025-03-06T19:00+01:00,28826.76947,15896.53212,149.1
2025-03-06T20:00+01:00,27945.23063,18160.89283,125.64
2025-03-06T21:00+01:00,26107.00268,20241.91125,106.63
2025-03-06T22:00+01:00,24970.35427,21151.36867,101.47
2025-03-06T23:00+01:00,23715.52547,21285.09863,91.11
2025-03-07T00:00+01:00,23190.93105,20190.75145,90.27
2025-03-07T01:00+01:00,23767.05406,19199.84084,90.27
2025-03-07T02:00+01:00,23953.25306,18631.06686,91.38
2025-03-07T03:00+01:00,23869.16904,18212.84389,91.69
2025-03-07T04:00+01:00,24926.74649,17939.05933,99
2025-03-07T05:00+01:00,25351.58922,17926.48445,115.17
2025-03-07T06:00+01:00,26439.95591,17942.63455,135.67
2025-03-07T07:00+01:00,26593.36338,21067.16066,147.7
2025-03-07T08:00+01:00,26145.04672,30103.26685,122.23
2025-03-07T09:00+01:00,21216.67825,38828.23923,83
2025-03-07T10:00+01:00,14861.92558,44604.30726,65.3
2025-03-07T11:00+01:00,12814.22583,48553.01679,31.81
2025-03-07T12:00+01:00,12434.99527,49476.25958,12.79
2025-03-07T13:00+01:00,12369.63053,47591.18386,8.08
2025-03-07T14:00+01:00,13231.4701,42389.19093,37.06
2025-03-07T15:00+01:00,18402.15593,33453.4647,90.15
2025-03-07T16:00+01:00,25770.54774,21380.32414,126.99
2025-03-07T17:00+01:00,30022.88063,10908.95752,149.91
2025-03-07T18:00+01:00,31498.28229,8183.238218,216.64
2025-03-07T19:00+01:00,31667.44382,8607.884811,178.68
2025-03-07T20:00+01:00,30231.52195,9025.272287,148.7
2025-03-07T21:00+01:00,28818.02754,9442.873744,132.4
2025-03-07T22:00+01:00,28468.88532,9665.861146,119.11
2025-03-07T23:00+01:00,27698.2977,10141.0017,111.83
2025-03-08T00:00+01:00,27107.96533,10286.97702,124.97
2025-03-08T01:00+01:00,25386.47429,10092.24599,113.94
2025-03-08T02:00+01:00,24201.81206,9996.429198,117.22
2025-03-08T03:00+01:00,24033.19533,9612.522542,116.76
2025-03-08T04:00+01:00,24137.15359,9107.030051,118.42
2025-03-08T05:00+01:00,24445.82221,8796.460532,121.3
2025-03-08T06:00+01:00,24386.01359,9051.193404,127.82
2025-03-08T07:00+01:00,23685.90437,13884.27635,120.59
2025-03-08T08:00+01:00,19826.98369,25600.17987,98.04
2025-03-08T09:00+01:00,13764.81487,36815.69935,72.54
2025-03-08T10:00+01:00,11320.07044,43212.60081,18.05
2025-03-08T11:00+01:00,10696.80936,47192.79937,2.07
2025-03-08T12:00+01:00,10429.63901,47989.12414,-0.34
2025-03-08T13:00+01:00,10453.16926,46203.40925,-0.1
2025-03-08T14:00+01:00,10445.8892,42922.66569,0.07
2025-03-08T15:00+01:00,11446.87745,35784.58634,56.2
2025-03-08T16:00+01:00,17086.63118,26174.56716,100.86
2025-03-08T17:00+01:00,21932.68236,18296.11371,145.58
2025-03-08T18:00+01:00,22444.40221,20392.76717,174.05
2025-03-08T19:00+01:00,20362.9278,26595.62081,140.03
2025-03-08T20:00+01:00,18590.66464,30706.17357,111.21
2025-03-08T21:00+01:00,17064.78693,31939.9479,100
2025-03-08T22:00+01:00,15987.47176,30454.04045,99.24
2025-03-08T23:00+01:00,15469.56843,28219.7165,97.94
2025-03-09T00:00+01:00,14876.20635,25280.55885,95.19
2025-03-09T01:00+01:00,15500.63325,22199.95794,94.81
2025-03-09T02:00+01:00,16545.92132,20190.56002,94.44
2025-03-09T03:00+01:00,17353.40408,18632.04534,96.51
2025-03-09T04:00+01:00,17975.91209,17661.26338,98.67
2025-03-09T05:00+01:00,18206.58121,17412.37453,101.51
2025-03-09T06:00+01:00,17168.31925,17922.25869,100
2025-03-09T07:00+01:00,14573.39499,22343.1677,93.01
2025-03-09T08:00+01:00,11770.48765,31389.12333,65.4
2025-03-09T09:00+01:00,10491.16869,38878.51938,29.27
2025-03-09T10:00+01:00,10172.27372,44279.35153,10.1
2025-03-09T11:00+01:00,10157.6442,47554.29647,0.03
2025-03-09T12:00+01:00,10137.93546,47887.74738,-2.26
2025-03-09T13:00+01:00,10153.50353,45705.16989,-2.04
2025-03-09T14:00+01:00,10368.17383,42237.76024,0.09
2025-03-09T15:00+01:00,11392.53317,34213.07805,17.39
2025-03-09T16:00+01:00,16648.33095,23534.64851,90.56
2025-03-09T17:00+01:00,22185.67125,14313.95172,125.74
2025-03-09T18:00+01:00,24745.10633,12732.20787,135.37
2025-03-09T19:00+01:00,25323.6019,13710.1105,136.7
2025-03-09T20:00+01:00,24946.44266,14547.92302,130.2
2025-03-09T21:00+01:00,24658.69947,13825.70467,122.7
2025-03-09T22:00+01:00,24764.8505,12875.1004,112.8
2025-03-09T23:00+01:00,24438.7079,11616.1332,106.83
2025-03-10T00:00+01:00,23727.20296,10405.31631,96.83
2025-03-10T01:00+01:00,23325.31262,9371.380301,94.92
2025-03-10T02:00+01:00,23202.93295,8810.42859,96.7
2025-03-10T03:00+01:00,23752.54234,8483.229929,96.87
2025-03-10T04:00+01:00,24382.04844,8484.444645,94.65
2025-03-10T05:00+01:00,25900.01604,8472.335603,106.37
2025-03-10T06:00+01:00,27720.87338,8634.684624,148.49
2025-03-10T07:00+01:00,28007.21908,12599.0319,159.75
2025-03-10T08:00+01:00,26277.35405,19634.09183,133.96
2025-03-10T09:00+01:00,23691.72835,27164.62518,98.88
2025-03-10T10:00+01:00,20876.15535,32091.86573,84.38
2025-03-10T11:00+01:00,19649.93191,34831.80474,77.88
2025-03-10T12:00+01:00,17869.27441,35970.04017,76.02
2025-03-10T13:00+01:00,17447.22504,34641.83214,77.32
2025-03-10T14:00+01:00,20378.97903,31148.23919,83.91
2025-03-10T15:00+01:00,23470.95407,25648.16089,97.47
2025-03-10T16:00+01:00,27182.47064,19152.65054,127.47
2025-03-10T17:00+01:00,29062.43425,13773.50715,147.97
2025-03-10T18:00+01:00,29854.44831,13021.45759,174.92
2025-03-10T19:00+01:00,29751.30626,14128.64918,160.24
2025-03-10T20:00+01:00,29280.2137,14396.82703,142.14
2025-03-10T21:00+01:00,28986.52723,13873.30938,126.59
2025-03-10T22:00+01:00,27637.574,13036.12539,106.88
2025-03-10T23:00+01:00,26941.86993,12404.31996,97.97
2025-03-11T00:00+01:00,26811.41895,11870.55309,104.39
2025-03-11T01:00+01:00,26409.86401,11006.30449,101.8
2025-03-11T02:00+01:00,26377.98656,10829.25761,99.73
2025-03-11T03:00+01:00,26424.16236,10534.5115,100.5
2025-03-11T04:00+01:00,26921.61166,10513.86025,102.53
2025-03-11T05:00+01:00,28069.04766,10374.98738,110.86
2025-03-11T06:00+01:00,29650.17141,10107.65865,148.04
2025-03-11T07:00+01:00,30078.67858,12626.64997,152.98
2025-03-11T08:00+01:00,30148.14686,17463.2365,146.49
2025-03-11T09:00+01:00,29888.1593,22759.70246,128.53
2025-03-11T10:00+01:00,28138.16263,27602.70066,102
2025-03-11T11:00+01:00,27199.86997,30586.98817,97.48
2025-03-11T12:00+01:00,27598.57085,31447.33269,96.44
2025-03-11T13:00+01:00,27871.36339,30596.06291,98.38
2025-03-11T14:00+01:00,28544.73232,27798.15976,102.35
2025-03-11T15:00+01:00,30009.0838,23506.61966,112.84
2025-03-11T16:00+01:00,31570.4255,18079.75486,132.86
2025-03-11T17:00+01:00,32748.18166,13468.554,171.95
2025-03-11T18:00+01:00,33377.01602,12940.56916,205.02
2025-03-11T19:00+01:00,33238.09739,14176.82886,180.95
2025-03-11T20:00+01:00,32485.32005,15015.78285,149.43
2025-03-11T21:00+01:00,31671.16545,14632.48072,133
2025-03-11T22:00+01:00,30998.98153,14361.44567,121.25
2025-03-11T23:00+01:00,29534.06447,13379.26478,107.34
2025-03-12T00:00+01:00,28511.54244,12998.52475,101.73
2025-03-12T01:00+01:00,27691.51657,12695.79044,100.09
2025-03-12T02:00+01:00,27190.39348,12281.3691,97.79
2025-03-12T03:00+01:00,27382.27523,12025.70052,97.38
2025-03-12T04:00+01:00,27889.04947,11464.26277,101.8
2025-03-12T05:00+01:00,29432.84287,11011.88058,110.31
2025-03-12T06:00+01:00,31579.95572,10936.81517,144.54
2025-03-12T07:00+01:00,32173.80005,12582.0811,161.64
2025-03-12T08:00+01:00,32099.44085,15205.94892,148.41
2025-03-12T09:00+01:00,31806.16288,18236.4258,125
2025-03-12T10:00+01:00,31618.80215,20285.97501,102.62
2025-03-12T11:00+01:00,31215.90469,21474.219,99.69
2025-03-12T12:00+01:00,30582.44558,22646.55659,98.07
2025-03-12T13:00+01:00,30495.45203,22650.55434,99.91
2025-03-12T14:00+01:00,31028.20997,20259.90636,101.65
2025-03-12T15:00+01:00,32170.64215,16642.87406,117.74
2025-03-12T16:00+01:00,33370.4336,13519.68179,142.1
2025-03-12T17:00+01:00,34678.06109,10559.18707,157.03
2025-03-12T18:00+01:00,35391.37732,9643.353178,199.75
2025-03-12T19:00+01:00,35449.86777,9726.454146,179.49
2025-03-12T20:00+01:00,34128.49233,10014.15297,148.05
2025-03-12T21:00+01:00,33403.59292,9963.183421,132.2
2025-03-12T22:00+01:00,32767.15188,10102.39299,120
2025-03-12T23:00+01:00,30856.3217,10374.1141,109.91
2025-03-13T00:00+01:00,29801.81136,10338.77759,108.52
2025-03-13T01:00+01:00,29484.44496,10148.27903,102.25
2025-03-13T02:00+01:00,28988.14378,10575.92838,98.98
2025-03-13T03:00+01:00,28008.77035,10983.75426,96.71
2025-03-13T04:00+01:00,28410.25298,11512.85887,98.35
2025-03-13T05:00+01:00,30428.88581,11814.98969,105.88
2025-03-13T06:00+01:00,32737.71185,11891.95505,132.99
2025-03-13T07:00+01:00,33317.85518,13907.44054,159.87
2025-03-13T08:00+01:00,33204.80379,18388.94858,158.03
2025-03-13T09:00+01:00,32459.13944,23765.78317,148.13
2025-03-13T10:00+01:00,30587.00499,27134.52534,123.77
2025-03-13T11:00+01:00,30388.26648,27504.75069,110.7
2025-03-13T12:00+01:00,29191.67084,26282.54188,110.01
2025-03-13T13:00+01:00,30663.0348,24657.42308,108.22
2025-03-13T14:00+01:00,31123.97288,22704.97075,107.54
2025-03-13T15:00+01:00,31365.96469,20329.31434,109.99
2025-03-13T16:00+01:00,32214.96709,17184.82074,121.47
2025-03-13T17:00+01:00,32845.41793,13561.81199,142.65
2025-03-13T18:00+01:00,33606.20587,12116.13138,166.05
2025-03-13T19:00+01:00,33536.78509,12235.40896,173.47
2025-03-13T20:00+01:00,33335.40133,12514.4794,149
2025-03-13T21:00+01:00,32954.39962,12016.3064,135.69
2025-03-13T22:00+01:00,32584.10527,11823.61069,123.48
2025-03-13T23:00+01:00,31710.0203,11159.2014,111.63
2025-03-14T00:00+01:00,30025.09969,10817.08538,109.09
2025-03-14T01:00+01:00,29667.65944,10752.05763,106
2025-03-14T02:00+01:00,29608.67489,10918.20771,105.9
2025-03-14T03:00+01:00,29360.41229,10968.62502,103.83
2025-03-14T04:00+01:00,29345.25363,10666.33892,105.3
2025-03-14T05:00+01:00,30394.38432,10539.8739,113.99
2025-03-14T06:00+01:00,32253.97665,10740.03358,143.02
2025-03-14T07:00+01:00,32540.93625,12422.28868,155.11
2025-03-14T08:00+01:00,32785.62123,16483.76894,155
2025-03-14T09:00+01:00,32250.86793,21189.60152,132.09
2025-03-14T10:00+01:00,30521.32505,25008.7398,112
2025-03-14T11:00+01:00,29560.5322,26687.42653,106.35
2025-03-14T12:00+01:00,29122.98839,27315.94537,104.5
2025-03-14T13:00+01:00,28672.38875,25854.53378,104.59
2025-03-14T14:00+01:00,29164.56431,23218.82479,105.38
2025-03-14T15:00+01:00,29319.61064,20699.14567,109.39
2025-03-14T16:00+01:00,30267.15173,18502.36291,124.84
2025-03-14T17:00+01:00,31024.22241,16063.94874,146.44
2025-03-14T18:00+01:00,31567.36348,15405.51688,155.33
2025-03-14T19:00+01:00,31819.23871,16221.16376,150.91
2025-03-14T20:00+01:00,31712.67619,16971.9502,130.01
2025-03-14T21:00+01:00,30704.41963,17394.75171,111.39
2025-03-14T22:00+01:00,28284.86379,17514.39394,114
2025-03-14T23:00+01:00,25221.73686,17675.53977,105.17
2025-03-15T00:00+01:00,22652.77128,17885.13205,112.15
2025-03-15T01:00+01:00,21535.66911,18317.02825,103.14
2025-03-15T02:00+01:00,21145.5527,18744.25943,96
2025-03-15T03:00+01:00,21185.61265,19104.89753,89.9
2025-03-15T04:00+01:00,21179.18153,19303.89675,86.9
2025-03-15T05:00+01:00,21305.98343,19415.15582,90.55
2025-03-15T06:00+01:00,21369.6377,19600.29341,97.01
2025-03-15T07:00+01:00,21470.25958,20996.26753,99.42
2025-03-15T08:00+01:00,21310.04152,24263.64088,98.77
2025-03-15T09:00+01:00,20424.64803,29146.012,86.4
2025-03-15T10:00+01:00,17472.39367,33727.87404,72.39
2025-03-15T11:00+01:00,16075.79839,36847.12983,67.16
2025-03-15T12:00+01:00,14634.73573,39031.91089,57.32
2025-03-15T13:00+01:00,13965.35292,39056.20223,48
2025-03-15T14:00+01:00,14209.9873,36943.98917,54.51
2025-03-15T15:00+01:00,16463.88407,33515.46253,70.8
2025-03-15T16:00+01:00,18932.75887,28288.99715,84.24
2025-03-15T17:00+01:00,21411.87973,22597.76537,121.91
2025-03-15T18:00+01:00,22768.04348,20237.07518,130.3
2025-03-15T19:00+01:00,22999.92632,21398.39429,132.96
2025-03-15T20:00+01:00,22642.37383,22275.63955,121.46
2025-03-15T21:00+01:00,22156.74113,22128.63177,108.5
2025-03-15T22:00+01:00,22114.66113,20951.69279,105.02
2025-03-15T23:00+01:00,21341.99159,19829.6477,95.25
2025-03-16T00:00+01:00,20753.70202,18909.76338,90.01
2025-03-16T01:00+01:00,20618.89426,17934.89769,85.79
2025-03-16T02:00+01:00,20605.95577,16938.72128,79.62
2025-03-16T03:00+01:00,20600.49902,16047.0099,78.18
2025-03-16T04:00+01:00,20902.14702,15708.22397,78.6
2025-03-16T05:00+01:00,21352.22963,15603.99137,80.51
2025-03-16T06:00+01:00,21217.12937,15931.09065,85.14
2025-03-16T07:00+01:00,19796.04029,20091.94455,82.07
2025-03-16T08:00+01:00,17112.46555,27403.14092,77.95
2025-03-16T09:00+01:00,13404.75772,34911.19064,56.9
2025-03-16T10:00+01:00,12428.47688,41004.54657,24.09
2025-03-16T11:00+01:00,12336.78235,44973.60822,2.9
